feature_name,feature_class,prim_lat_dec,prim_long_dec
Jones Place,Populated Place,38.8496284,-120.3704735
June Lake,Populated Place,37.7796529,-119.0754228
Kaweah Queen,Summit,36.5546554,-118.5085537
Keough Hot Springs,Populated Place,37.2546513,-118.377051
Kerman,Populated Place,36.7235572,-120.059879
Kirkman Hill,Summit,36.7674454,-119.4973395
Kismet,Populated Place,37.0471684,-120.0934989
Knowles,Populated Place,37.2199463,-119.8740479
Kolana Rock,Summit,37.9523429,-119.7595795
Kuna Peak,Summit,37.812939,-119.2083218
Lake Alpine,Populated Place,38.4785221,-120.0037964
Lakeshore,Populated Place,37.2530003,-119.1748429
Lilley Mountain,Summit,37.1815405,-119.7953534
Lincoln Hill,Summit,38.6628121,-120.5023264
Little Mountain,Summit,38.5919727,-120.5434417
Little Steamboat Mountain,Summit,39.0989061,-120.3487102
Locans,Populated Place,36.7235612,-119.6631932
Loope,Populated Place,38.6651843,-119.6960075
Lower Forni,Populated Place,38.8029638,-120.2290792
Luck Point,Summit,37.3006013,-119.0974053
Lucky Point,Summit,37.6869498,-120.395969
Lundy,Populated Place,38.0274232,-119.2415435
Mount Maclure,Summit,37.7435702,-119.2803545
Mount Maddox,Summit,36.7279374,-118.7471801
Magonigal Summit,Gap,39.3571255,-120.4610393
Magoon Hill,Summit,37.4935041,-119.8358752
Malaga,Populated Place,36.6835611,-119.7337514
Mammoth Lakes,Populated Place,37.648546,-118.972079
Manzanar,Populated Place,36.7399318,-118.0806457
Mariposa,Populated Place,37.4849377,-119.9662843
Markleeville,Populated Place,38.6949057,-119.7801768
Mount Mary Austin,Summit,36.8149209,-118.3627341
Mathews Mill,Populated Place,37.1232808,-119.3729063
Mattei,Populated Place,36.7002279,-119.6918052
Mount McAdie,Summit,36.5517527,-118.2763365
McCauley Hill,Summit,37.7366576,-119.996514
McConnel Place,Populated Place,38.7968493,-120.4479769
McKay,Populated Place,38.2468621,-120.3082511
McManus,Populated Place,38.7990704,-120.5340914
Meadow Lakes,Populated Place,37.0802264,-119.4306865
Meiss,Populated Place,38.638242,-120.3363069
Mercur Peak,Summit,38.0957712,-119.8161965
Miley,Populated Place,36.6221729,-119.5470745
Mitchell Peak,Summit,36.6818896,-119.0745615
Moccasin,Populated Place,37.8107616,-120.2999137
Modoc Peak,Summit,37.7815709,-118.4963687
Mono Hot Springs,Populated Place,37.3266098,-119.0176179
Mono Village (historical),Populated Place,38.1496419,-119.3771056
Mono Vista,Populated Place,37.997702,-120.2699117
Monotti Hill,Summit,37.7318113,-120.1019244
Montezuma,Populated Place,37.9046484,-120.4535296
Moran Point,Summit,37.7353784,-119.5842951
Mormon Bar,Populated Place,37.4621607,-119.9479491
Morrison,Populated Place,38.70963,-120.3243612
Murphy Peak,Summit,37.9818636,-120.1649885
Mystic,Populated Place,39.4374086,-120.0199208
Nance Peak,Summit,38.0691132,-119.7550882
New Auberry,Populated Place,37.0932822,-119.4970787
Norden,Populated Place,39.3179603,-120.3560354
Norman Clyde Peak,Summit,37.0744853,-118.4744223
North Dinuba,Populated Place,36.5674504,-119.3945663
North Wawona (historical),Populated Place,37.5485465,-119.6409902
Ockenden,Populated Place,37.0888364,-119.3176257
Old Iron Mountain,Summit,38.705457,-120.3908877
Mount Olive,Summit,36.627167,-119.3672025
Omo Ranch,Populated Place,38.5812956,-120.5732603
Oteys Sierra Village,Populated Place,37.3585409,-118.4592797
Ottoway Peak,Summit,37.642133,-119.3933501
Owens Point,Summit,36.5018863,-118.1567639
Owl Peak,Summit,36.5721657,-119.0956947
Pacific,Populated Place,38.7601815,-120.5071461
Palisade Crest,Summit,37.0814468,-118.4895799
Paloni Mountain,Summit,37.4499053,-119.7728408
Parlier,Populated Place,36.6116174,-119.5270734
Parsons Peak,Summit,37.7769019,-119.3077989
Paynesville,Populated Place,38.8090722,-119.7793435
Pearce Peak,Summit,37.7809895,-118.4862066
Penole Peak,Summit,37.6931067,-120.3649666
Peoria Mountain,Summit,37.9407297,-120.5144613
Peterson Mill,Populated Place,37.254374,-118.4784443
Piedra,Populated Place,36.8102272,-119.3820698
Pilliken,Populated Place,38.6862965,-120.3543626
Pinehurst,Populated Place,36.6952252,-119.0164975
Pinewood,Populated Place,36.5738336,-118.7659318
Pizona,Populated Place,37.9715975,-118.5581825
Plainsburg,Populated Place,37.2329983,-120.324348
Plasse,Populated Place,38.6371315,-120.1265771
Polaris,Populated Place,39.3390735,-120.1357526
Pollock Pines,Populated Place,38.7612923,-120.5865935
Potter Point,Summit,37.8108139,-119.2805238
Potwisha,Populated Place,36.5174455,-118.7998207
Mount Provo,Summit,38.0118627,-120.2062862
Pywiack Dome,Summit,37.8463013,-119.4427544
Quartz,Populated Place,37.9279813,-120.4207506
Raco,Populated Place,36.8005012,-119.9790445
Rafferty Peak,Summit,37.8151546,-119.3554826
Raffetto,Populated Place,38.8635162,-120.4413097
Raisin City,Populated Place,36.6024481,-119.9040349
Ralph,Populated Place,37.9654805,-120.2710231
Rambaud Peak,Summit,37.0387261,-118.595757
Rampart,Populated Place,39.164629,-120.1782485
Randolph,Populated Place,39.5796256,-120.3707633
Raymond,Populated Place,37.2171683,-119.9054382
Mount Raymond,Summit,37.5089523,-119.5472929
Red Kaweah,Summit,36.5400002,-118.5056254
Red Mountain,Summit,37.6217044,-118.1146426
Reedley,Populated Place,36.5963395,-119.4504029
Reward,Populated Place,36.7474316,-118.0550894
Mount Ritter,Summit,37.6889653,-119.199575
Riverton,Populated Place,38.7710159,-120.4493659
Rock Haven,Populated Place,37.1257804,-119.3192926
Rodgers Crossing,Populated Place,36.8618916,-119.1209485
Rolinda,Populated Place,36.7352234,-119.9618199
Rovana,Populated Place,37.4127096,-118.6153972
Santa Rita Park,Populated Place,37.0474459,-120.5951846
Sawmill Flat,Populated Place,36.9693904,-119.0173346
Sciots Camp,Populated Place,38.7860189,-120.153521
Second Garrotte,Populated Place,37.8249275,-120.1974107
Selma,Populated Place,36.5707838,-119.6120765
Seven Pines,Populated Place,36.7854889,-118.2939859
Sharktooth Peak,Summit,37.4805593,-119.0268195
Shaver Lake,Populated Place,37.104114,-119.3176258
Sheep Peak,Summit,37.982274,-119.3407014
Sherman Acres,Populated Place,38.4471343,-120.0718543
Sherwin Summit,Gap,37.514376,-118.627901
Shingle Hill,Summit,37.7594426,-120.0842061
Short Place,Populated Place,38.7799044,-120.4740892
Shumake Knoll,Summit,38.2585227,-120.1623995
Sierra Glen,Populated Place,36.639392,-119.0001066
Silver Hill,Summit,38.2048872,-119.006861
Skyhigh,Populated Place,38.4265794,-120.099633
Slide Mountain,Summit,38.0931634,-119.4458359
Altaville,Populated Place,38.0838106,-120.5618692
Bear Creek,Populated Place,37.2971635,-120.4174093
Bear Valley,Populated Place,37.5688237,-120.1193489
Big Creek,Populated Place,37.2049456,-119.2459561
Biola,Populated Place,36.8021676,-120.0162684
Buhach,Populated Place,37.3363289,-120.5818606
Bullion Hill,Summit,37.572152,-120.2560937
Calpack,Populated Place,37.2968858,-120.3521288
Castle Gardens,Populated Place,37.3566062,-120.5807499
Cemetery Hill,Summit,37.5157307,-120.3016071
Copper Hill,Summit,37.2907717,-120.0429348
Cow and Calf Mountain,Summit,37.2946601,-120.0898817
Cow Creek,Populated Place,38.2404711,-119.9921284
Darrah,Populated Place,37.5179921,-119.8351676
Fergus,Populated Place,37.3193849,-120.5382478
Fluhr,Populated Place,37.3627172,-120.5776944
Fowler,Populated Place,36.6305058,-119.6784697
Hornitos,Populated Place,37.5021592,-120.238241
Jerseydale,Populated Place,37.5635456,-119.8573928
Kadota,Populated Place,37.2949414,-120.4121312
Laws,Populated Place,37.4007622,-118.3456639
Meeks Bay,Populated Place,39.034352,-120.1240761
Merced,Populated Place,37.3021633,-120.4829677
Merced Falls,Populated Place,37.5229918,-120.3324115
Negro Hill,Summit,38.0728881,-120.5830558
North Fork,Populated Place,37.2296694,-119.5095807
Oxalis,Populated Place,36.9118924,-120.5499008
Peddler Hill,Summit,38.5788503,-120.2626762
Pinecrest,Populated Place,38.1885279,-119.9907392
Planada,Populated Place,37.2907749,-120.3185161
Revis Mountain,Summit,37.1944039,-119.7458863
Snow Bend,Populated Place,37.2671666,-119.1262305
Soda Cone,Summit,38.5098464,-119.6355246
Sonora,Populated Place,37.9840911,-120.3821381
Soulsbyville,Populated Place,37.9846467,-120.2638005
South Lake Tahoe,Populated Place,38.9332411,-119.9843482
South Landing,Populated Place,37.5818767,-118.7337383
South Wawona (historical),Populated Place,37.5413246,-119.6418231
Speckerman Mountain,Summit,37.4532338,-119.5796656
Mount Spencer,Summit,37.1552071,-118.6817912
Split Rock,Summit,37.3494157,-119.9328253
Spring Gap,Populated Place,38.1685295,-120.1021316
Spring Valley,Populated Place,38.7793481,-120.5277024
Leaning Pine Hill,Summit,37.4621559,-119.7577331
Yokuts Valley,Populated Place,36.7402261,-119.246785
Standard,Populated Place,37.9665915,-120.3118578
Mount Stanford,Summit,36.7039654,-118.3957031
Stanislaus,Populated Place,38.1382537,-120.3701959
Stateline,Populated Place,38.9582412,-119.9437919
Stokes Mountain,Summit,36.5239149,-119.1870204
Stony Point,Summit,36.8376884,-119.4544105
Storey,Populated Place,36.9741136,-120.0190494
Strawberry,Populated Place,38.19825,-120.009351
Strawberry,Populated Place,38.7968521,-120.1451874
Striped Mountain,Summit,36.9656207,-118.4037659
Sugarbowl Dome,Summit,36.5528181,-118.6481496
Sugarpine,Populated Place,38.0582555,-120.2015775
Sultana,Populated Place,36.5455058,-119.3401188
Sun Rock,Summit,38.92619,-120.3338137
Sunday Ridge,Summit,38.6524506,-120.5394404
Sunnyside,Populated Place,36.7491167,-119.6993068
Sunnyside,Populated Place,39.1432403,-120.1535249
Sunshine Camp,Populated Place,37.9877022,-120.28269
Sylvan Lodge,Populated Place,38.0840878,-120.1571322
Table Mountain,Summit,37.1931153,-120.0533355
Taft Point,Summit,37.7126805,-119.6049282
Tahoe City,Populated Place,39.1721291,-120.1388031
Tahoe Pines,Populated Place,39.1046293,-120.1601906
Tahoma,Populated Place,39.0674074,-120.1282439
Tamarack,Populated Place,38.4388012,-120.0760211
Tamarack Mountain,Summit,37.1798678,-119.2215601
Taylor Mountain,Summit,37.3488832,-119.6047057
Tennessee Point,Summit,37.3289855,-119.0869835
The Cedars,Populated Place,39.2529607,-120.353256
The Pines,Populated Place,37.3188334,-119.5531972
The Three Sirens,Summit,37.0804621,-118.6853627
Mount Thompson,Summit,37.1428824,-118.6136118
Thornberry Mountain,Summit,37.2768296,-119.6007972
Three Brothers,Summit,37.7460327,-119.6148102
Tiltill Creek,Stream,37.9565874,-119.7293416
Tollhouse,Populated Place,37.018838,-119.3992957
Toms Place,Populated Place,37.5613209,-118.6812364
Tranquillity,Populated Place,36.648839,-120.2526596
Tresidder Peak,Summit,37.8310954,-119.4227284
Trigo,Populated Place,36.9130025,-119.9604343
Trimmer,Populated Place,36.9049485,-119.296234
Troy,Populated Place,39.3115702,-120.4629827
Turret Peak,Summit,37.2635959,-118.8425623
Tuttle,Populated Place,37.2960525,-120.3787966
Tuttletown,Populated Place,37.9915909,-120.4596408
Twain Harte,Populated Place,38.0396452,-120.2326891
Twin Peaks,Summit,36.6644927,-118.7104363
Unicorn Peak,Summit,37.8446541,-119.3819596
Union Hill,Summit,38.7636935,-120.5537359
Union Mills,Populated Place,39.353796,-120.1071414
Union Point,Summit,37.7345179,-119.5875025
Upper Forni,Populated Place,38.82213,-120.1726883
Van Vleck,Populated Place,38.7779594,-120.5154797
Mount Versteeg,Summit,36.6477151,-118.3256176
Voss,Populated Place,38.6571297,-120.3876976
Mount Warlow,Summit,37.1284231,-118.6747173
Washapie Mountain,Summit,36.6580701,-119.1565943
Wet Meadow Hill,Summit,37.9166375,-120.1639142
Whisky Falls,Populated Place,37.2868898,-119.4393003
White Hall,Populated Place,38.7751834,-120.4051975
White Mountain,Summit,37.9469565,-119.309518
White Wolf,Populated Place,37.8693671,-119.6501705
Whitney Portal,Populated Place,36.589101,-118.2259237
Wilseyville,Populated Place,38.3790793,-120.5146478
Wilsonia,Populated Place,36.7349465,-118.9564964
Wimp,Populated Place,36.5005056,-119.244002
Wineland,Populated Place,36.5416174,-119.5837415
Wolf,Populated Place,36.695228,-119.6379135
Woodfords,Populated Place,38.7776832,-119.8218443
Wotans Throne,Summit,36.5667756,-118.2797156
Wyeth,Populated Place,36.5193944,-119.2667812
Yosemite Junction,Populated Place,37.8907599,-120.488253
Zediker,Populated Place,36.7571726,-119.52402
Allensworth,Populated Place,35.8635651,-119.3890044
Alpaugh,Populated Place,35.8877316,-119.4873422
Ambler,Populated Place,36.3080062,-119.2823357
Angiola,Populated Place,35.9891192,-119.4759537
Annette,Populated Place,35.6507997,-120.1790348
Avenal,Populated Place,36.0041223,-120.1290272
Badger Hill,Summit,35.8278526,-119.9305066
Bagby Hill,Summit,36.0148585,-118.8415559
Balance Rock,Populated Place,35.8060623,-118.6520326
Bald Mountain,Summit,36.0196099,-118.2539156
Ball Mountain,Summit,35.5685598,-118.5039626
Bartlett,Populated Place,36.4766016,-118.0309189
Bella Vista,Populated Place,35.6521754,-118.3225811
Black Mountain,Summit,35.8535203,-118.2486781
Black Mountain,Summit,36.0968697,-118.7347159
Block Hill,Summit,35.9731264,-120.0021519
Blue Point,Summit,35.7722156,-120.216651
Bodfish,Populated Place,35.588009,-118.4920303
Bohna Peak,Summit,35.7596155,-118.5948214
Bonsall Hill,Summit,36.0270288,-118.8696128
Boulder Hill,Summit,35.8654208,-119.9116812
Brushy Hill,Summit,35.5052283,-119.0003642
Buck Peak,Summit,35.8226205,-118.7199285
Burr,Populated Place,36.2452282,-119.1151057
Burrel,Populated Place,36.4882821,-119.9851457
Burton Mill,Populated Place,35.5005111,-118.407027
Cabin Cove,Populated Place,36.4654983,-118.6539835
Cairns Corner,Populated Place,36.2124509,-119.135662
Calgro,Populated Place,36.4896724,-119.2856706
Calico,Populated Place,35.6327332,-119.2064961
California Hot Springs,Populated Place,35.881329,-118.664435
Camp Nelson,Populated Place,36.1427237,-118.6092561
Camp Owens,Populated Place,35.7685618,-118.4309185
Canebrake,Populated Place,35.728285,-118.1384103
Cartago,Populated Place,36.3207709,-118.0264725
Cedar Slope,Populated Place,36.1452233,-118.5784223
Cerro Alto,Summit,35.9902792,-120.0352084
Cerro Lodoso,Summit,36.0371027,-120.1127757
Cerro Ultimo,Summit,35.9791508,-120.0227713
Church Dome,Summit,35.8514025,-118.2711358
Cimarron,Populated Place,36.2985616,-119.813745
Citro,Populated Place,36.392727,-119.0245476
Clint,Populated Place,36.4313389,-119.773469
Cold Springs Peak,Summit,35.931906,-118.6493306
Corral Hill,Summit,35.9225839,-118.7213378
Cotton Center,Populated Place,36.0660638,-119.142884
El Chichon,Summit,36.0198108,-120.0887785
El Collado,Summit,35.9652274,-119.9987329
El León,Summit,35.9994806,-120.0507654
El Loro,Summit,35.9965292,-120.043456
El Mirador,Populated Place,36.1777286,-119.0184348
El Mirador,Summit,35.9471896,-120.0025328
El Perno,Summit,36.024116,-120.0551234
El Perro,Summit,36.0392559,-120.1368358
El Pitón,Summit,36.0430754,-120.1453197
El Pulgar,Summit,36.0191161,-120.0720266
El Rabo,Summit,35.8464379,-119.9318292
El Rascador,Summit,36.0194282,-120.0428792
El Taco,Summit,36.0377272,-120.0834172
Elephant Hill,Summit,36.064985,-120.1412808
Elmo,Populated Place,35.6793999,-119.3303899
Fayette,Populated Place,36.2018951,-119.0648257
Gepford,Populated Place,36.3982833,-119.8093028
Giffen Cantua Ranch,Populated Place,36.4746732,-120.3923805
Gillete,Populated Place,36.1738399,-119.0362133
Globe,Populated Place,36.1010603,-118.8281496
Goodale,Populated Place,36.378005,-119.0442705
Goshen,Populated Place,36.3510616,-119.4201204
Grangeville,Populated Place,36.3435612,-119.7087425
Grist Mill Peak,Summit,35.8004854,-118.6917688
Guernsey Mill,Populated Place,35.8341173,-118.6164769
Halls Corner,Populated Place,36.3424502,-119.8065236
Hanford,Populated Place,36.3274502,-119.6456844
Hardwick,Populated Place,36.401339,-119.7187441
Havilah,Populated Place,35.5177324,-118.5186972
Hydril,Populated Place,36.0127328,-120.0984707
Hydril Hill,Summit,36.011339,-120.1019631
Idlewild,Populated Place,35.8107846,-118.6720328
Indian Rocks,Summit,35.7518668,-120.0901258
Jasmin,Populated Place,35.7427311,-119.1448272
Johnson Peak,Summit,35.8000627,-120.1544477
Johnsondale,Populated Place,35.9746706,-118.5409204
Kaweah,Populated Place,36.4696697,-118.9184341
Kelso Peak,Summit,35.5166877,-118.2245924
Kernville,Populated Place,35.7546732,-118.4253627
Kettleman Station,Populated Place,35.9988421,-119.9637442
Keyesville,Populated Place,35.6257861,-118.5109199
La Clavija,Summit,36.0341857,-120.0835663
La Cuba,Summit,35.9513389,-119.9803992
La Cuesta,Summit,36.0270501,-120.0675821
La Cumbre,Summit,36.0405924,-120.1209591
La Meseta,Summit,36.0020673,-120.0512984
Lackey Place,Populated Place,35.6321758,-118.6467548
Lanare,Populated Place,36.4305054,-119.9309749
Laton,Populated Place,36.4332835,-119.686799
Lemoore,Populated Place,36.3007835,-119.7829107
Lisko,Populated Place,36.0968963,-119.0373244
Little Campbell,Summit,36.1021671,-118.8778612
Lone Pine Mountain,Summit,35.970448,-118.7367231
Lost Hills,Populated Place,35.616349,-119.6942941
Lucca,Populated Place,36.2452281,-119.0898268
Lucerne,Populated Place,36.3807835,-119.6642972
Martin Hill,Summit,36.045555,-118.9973091
Mesa Roida,Summit,35.9912338,-120.0224516
Midvalley,Populated Place,36.2980061,-119.3881738
Milo,Populated Place,36.2202256,-118.8173174
Mine Mountain,Summit,35.9688453,-120.4327488
Miracle Hot Springs (historical),Populated Place,35.5757871,-118.534531
Mirador,Populated Place,36.1668954,-119.0359355
Monson,Populated Place,36.4921726,-119.3365066
Moreland Mill,Populated Place,35.5071779,-118.3550809
Mountain Mesa,Populated Place,35.6393975,-118.4056391
Murry Hill,Summit,36.0641832,-119.0053232
Mustang Peak,Summit,35.9745392,-120.413345
Nanceville,Populated Place,36.0693968,-119.073159
Naranjo,Populated Place,36.4046716,-119.0626049
Neufeld,Populated Place,35.619401,-119.3326121
North Cold Spring Peak,Summit,35.9735202,-118.6876734
North Shafter,Populated Place,35.511347,-119.2845544
Onion Meadow Peak,Summit,36.0300113,-118.6045914
Onyx,Populated Place,35.6902305,-118.220634
Orris,Populated Place,35.8538418,-119.0612133
Oyster Hill,Summit,35.8172624,-119.9154217
Palmo,Populated Place,35.5591243,-119.331223
Panorama Heights,Populated Place,35.8049511,-118.6292547
Parkfield,Populated Place,35.8996856,-120.4326542
Peral,Populated Place,36.428006,-119.2867813
Pilot Knob,Summit,35.7286625,-118.2122457
Pine Flat,Populated Place,35.8780059,-118.6514771
Pine Mountain,Summit,35.5625897,-118.7690933
Pipe Hill,Summit,35.9638211,-119.9922388
Pitco,Populated Place,36.3566169,-119.6637412
Plainview,Populated Place,36.1441184,-119.1339951
Plano,Populated Place,36.0435635,-119.0084343
Pleasant View,Populated Place,35.8055068,-118.6409215
Poplar,Populated Place,36.0532862,-119.1431617
Posey,Populated Place,35.8046737,-118.6828662
Poso Park,Populated Place,35.8107844,-118.6348103
Quail,Populated Place,36.0096758,-119.3034459
Quaker Meadow,Populated Place,36.1102237,-118.5545327
Quality,Populated Place,35.783842,-119.1195485
